#{"t_start": 1704580350.3836365, "env_id": "None"}
r,l,t
27.843127,390,1253.067889
2.002233,73,1253.748132
13.009793,250,1255.337818
7.235766,287,1257.087752
4.242919,95,1257.917743
17.324857,332,1259.977885
15.080028,304,1261.797986
15.901495,300,1263.678099
6.515049,108,1264.568215
5.292495,103,1265.348191
7.623787,220,1266.712759
5.614154,163,1267.814041
24.30495,407,1270.102728
21.202703,344,1273.997874
46.334973,625,1277.408151
19.661369,313,1279.287974
35.956441,430,1281.749988
20.840312,284,1283.508032
5.139076,128,1284.50801
2.470766,108,1285.386411
14.679533,189,1286.651968
11.085201,144,1287.714105
63.077459,937,1292.860358
39.468592,525,1295.632375
7.436631,178,1296.739654
3.860293,114,1299.360699
13.044609,189,1300.549441
15.785146,266,1302.082302
18.581878,371,1304.133816
3.785566,89,1304.860086
16.225707,337,1306.854924
18.517366,269,1308.581744
58.596814,992,1314.055472
5.990509,130,1314.963548
20.683203,408,1317.351053
36.457119,529,1320.340608
30.150455,593,1325.590922
28.510378,862,1330.290911
37.499579,602,1333.770901
18.598382,316,1335.739823
16.988293,283,1337.452416
25.057325,429,1339.743108
17.255493,238,1341.209487
26.847244,385,1343.452411
1.495105,80,1344.152455
19.950025,366,1346.302573
39.55314,712,1351.944956
26.889572,461,1354.590858
2.278555,69,1355.288748
29.343877,423,1357.703367
20.925318,293,1359.640862
31.281889,513,1362.573619
17.071148,293,1364.28368
23.718363,327,1366.128515
83.760661,1001,1371.213232
25.746244,561,1375.904787
19.795965,394,1378.132617
4.124694,86,1378.854159
17.125595,309,1380.565383
8.199897,193,1381.820426
48.634929,1001,1387.094427
28.124413,400,1389.313428
12.880659,167,1390.401165
41.652925,602,1393.615267
3.732566,136,1394.544064
5.667423,163,1395.60918
7.913504,114,1396.425399
25.59445,360,1398.482118
12.183783,193,1401.565561
6.440521,128,1402.594743
31.757656,542,1405.74084
45.092661,694,1409.695907
29.151462,398,1411.994985
24.533217,282,1413.69506
9.540331,150,1414.695127
20.035532,464,1417.324888
16.60984,242,1418.795626
9.321509,192,1420.085066
27.341619,327,1421.975888
35.23638,539,1425.04478
5.492842,93,1427.704931
26.248951,315,1429.64449
32.017294,356,1431.934857
9.677642,164,1433.054638
10.34022,181,1434.254706
59.522298,619,1437.64496
23.663472,308,1439.484807
14.983042,248,1441.004495
39.609921,457,1443.534692
12.125192,985,1448.643063
5.112572,132,1449.664853
12.247118,215,1451.104837
9.339247,161,1454.214803
46.032506,536,1457.3147
18.681555,236,1458.7774
12.18241,249,1460.31388
41.700097,562,1463.389904
10.580221,153,1464.480315
25.745695,362,1466.560342
37.372629,589,1469.763244
27.920924,379,1471.99583
19.764748,376,1474.222758
37.040298,408,1476.632583
20.868285,337,1480.420922
11.668581,201,1481.781672
11.181839,193,1483.100245
26.289531,335,1485.083343
19.292974,272,1486.751836
7.00051,145,1487.790966
23.835532,529,1490.694022
16.657539,216,1492.062932
58.963226,670,1495.748517
21.206003,239,1497.26841
43.299763,559,1500.472714
14.203975,343,1502.642747
43.560321,625,1507.956254
95.833713,1001,1513.296681
15.964553,192,1514.55473
77.104923,892,1519.243311
24.039219,279,1520.915303
14.572456,287,1522.715096
5.05734,117,1523.629111
50.277461,569,1527.016682
